case,event,completeTime
4175,a3,2013-06-28 23:36:34
4175,a7,2013-05-18 16:00:43
4175,a6,2013-05-16 10:01:55
4175,a4,2013-06-25 05:19:58
4175,a1,2013-06-23 06:41:02
4176,a6,2013-04-19 03:46:01
4176,a8,2013-07-06 03:21:54
4176,a5,2013-05-27 00:08:54
4176,a1,2013-07-08 14:20:17
4176,a1,2013-04-28 01:16:04
4176,a8,2013-05-31 07:13:48
4176,a6,2013-07-05 17:59:30
4176,a8,2013-06-16 02:57:52
4176,a1,2013-05-08 02:51:21
4176,a8,2013-05-21 18:22:07
4177,a6,2013-05-07 10:07:07
4177,a7,2013-06-30 08:11:53
4177,a6,2013-05-30 12:59:50
4177,a3,2013-04-22 08:10:10
4177,a5,2013-06-23 08:51:04
4177,a4,2013-06-11 08:03:01
4177,a1,2013-07-11 06:32:51
4177,a7,2013-07-06 13:37:47
4177,a2,2013-07-16 16:28:12
4177,a9,2013-05-07 22:44:07
4178,a5,2013-04-16 18:05:43
4178,a7,2013-06-24 20:43:47
4178,a4,2013-06-21 21:11:40
4178,a1,2013-04-25 03:29:36
4178,a7,2013-06-30 08:12:05
4178,a2,2013-05-27 01:25:40
4178,a7,2013-05-14 05:06:26
4178,a6,2013-06-30 07:29:04
4178,a3,2013-05-24 04:40:12
4178,a9,2013-05-09 17:09:28
4179,a6,2013-05-08 05:36:52
4179,a3,2013-05-27 13:12:26
4179,a6,2013-04-21 23:27:08
4179,a5,2013-05-21 17:39:21
4179,a9,2013-07-07 08:32:02
4179,a1,2013-05-16 09:42:32
4179,a3,2013-07-13 11:02:44
4179,a8,2013-07-01 04:08:16
4179,a9,2013-05-12 11:41:04
4179,a5,2013-05-18 04:09:08
4180,a3,2013-06-20 12:58:41
4180,a3,2013-07-06 23:11:55
4180,a1,2013-04-28 03:14:24
4180,a7,2013-04-19 04:30:37
4180,a2,2013-06-26 17:59:38
4180,a8,2013-05-15 02:12:10
4180,a7,2013-06-24 06:55:22
4180,a3,2013-05-18 16:29:55
4180,a8,2013-06-07 12:08:51
4180,a3,2013-06-09 22:40:34
4181,a4,2013-06-20 02:22:17
4181,a9,2013-04-24 16:53:51
4181,a5,2013-06-26 12:03:39
4181,a8,2013-05-15 02:13:26
4181,a3,2013-05-21 22:37:40
4181,a1,2013-05-16 04:52:55
4181,a1,2013-06-27 18:18:34
4181,a9,2013-05-18 11:25:39
4181,a1,2013-06-20 06:56:03
4181,a9,2013-06-28 05:45:23
4182,a8,2013-06-18 23:34:32
4182,a9,2013-05-01 05:44:31
4182,a9,2013-05-26 02:33:24
4182,a1,2013-06-19 07:31:20
4182,a3,2013-05-12 11:40:51
4182,a2,2013-07-15 10:34:30
4182,a9,2013-07-03 14:57:04
4182,a2,2013-06-26 23:28:16
4182,a2,2013-07-08 09:14:05
4182,a6,2013-06-02 18:35:59
4183,a8,2013-06-27 14:51:02
4183,a6,2013-06-16 15:44:01
4183,a5,2013-07-03 23:04:51
4183,a8,2013-05-01 06:40:04
4183,a4,2013-07-14 15:55:25
4183,a9,2013-06-21 15:10:58
4183,a6,2013-07-04 16:08:49
4183,a9,2013-05-21 14:41:00
4183,a7,2013-06-02 03:20:03
4183,a9,2013-04-21 02:45:43
4184,a6,2013-07-16 23:44:04
4184,a5,2013-04-22 23:31:13
4184,a8,2013-07-07 15:46:27
4184,a2,2013-07-12 15:20:26
4184,a9,2013-06-28 10:58:49
4184,a7,2013-05-21 16:38:22
4184,a1,2013-07-11 18:57:14
4184,a8,2013-06-22 20:17:40
4184,a9,2013-05-09 19:53:30
4184,a4,2013-07-04 15:21:12
4185,a4,2013-06-03 16:00:28
4185,a1,2013-05-30 21:21:38
4185,a1,2013-04-18 19:10:38
4185,a5,2013-05-21 16:50:20
4185,a9,2013-05-01 05:25:28
4185,a9,2013-05-11 09:12:46
4185,a8,2013-04-28 17:56:12
4185,a1,2013-06-04 22:28:18
4185,a5,2013-06-04 05:07:03
4185,a9,2013-06-08 08:16:29
4186,a2,2013-05-17 05:21:11
4186,a6,2013-06-22 15:16:05
4186,a7,2013-04-16 20:08:31
4186,a1,2013-05-14 14:05:30
4186,a2,2013-07-09 03:01:22
4186,a6,2013-07-14 01:20:53
4186,a6,2013-07-01 02:57:33
4186,a5,2013-06-19 19:00:10
4186,a3,2013-05-24 02:19:45
4186,a4,2013-06-18 08:40:12
4187,a9,2013-06-08 19:18:04
4187,a2,2013-04-22 20:03:55
4187,a7,2013-07-10 11:34:23
4187,a9,2013-05-14 00:20:18
4187,a3,2013-06-05 12:01:32
4187,a9,2013-05-31 21:55:26
4187,a5,2013-05-31 04:11:37
4187,a1,2013-04-24 03:10:59
4187,a6,2013-06-26 16:37:51
4187,a6,2013-07-09 04:38:25
4188,a2,2013-06-16 01:37:22
4188,a3,2013-04-25 13:05:33
4188,a8,2013-07-10 19:41:12
4188,a6,2013-05-13 08:27:22
4188,a2,2013-05-09 21:00:14
4188,a2,2013-06-08 02:45:01
4188,a2,2013-07-05 15:44:11
4188,a8,2013-04-17 10:25:53
4188,a9,2013-06-25 03:04:07
4188,a5,2013-05-16 03:14:03
4189,a8,2013-06-11 21:03:15
4189,a5,2013-05-25 23:13:31
4189,a2,2013-04-28 22:28:23
4189,a3,2013-05-14 04:30:51
4189,a1,2013-05-26 12:53:12
4189,a9,2013-06-20 05:23:59
4189,a3,2013-06-03 00:14:55
4189,a7,2013-06-23 13:32:54
4189,a9,2013-05-27 21:11:30
4189,a6,2013-07-03 21:04:11
4190,a4,2013-07-01 16:53:11
4190,a8,2013-07-05 17:51:01
4190,a1,2013-05-31 13:43:41
4190,a3,2013-04-29 00:19:49
4190,a6,2013-06-17 14:17:46
4190,a3,2013-06-06 21:17:33
4190,a6,2013-06-23 19:33:01
4190,a5,2013-04-26 12:55:18
4190,a5,2013-04-28 14:36:55
4190,a3,2013-05-07 12:01:34
4191,a9,2013-04-22 09:57:44
4191,a1,2013-07-09 17:54:33
4191,a8,2013-07-08 13:46:19
4191,a8,2013-06-13 23:35:05
4191,a1,2013-07-09 22:46:27
4191,a3,2013-06-17 22:40:30
4191,a2,2013-05-31 08:59:27
4191,a5,2013-05-31 00:13:36
4191,a8,2013-07-11 04:09:10
4191,a8,2013-04-18 07:32:46
4192,a7,2013-07-07 23:28:29
4192,a4,2013-07-07 11:11:29
4192,a8,2013-04-27 21:53:02
4192,a2,2013-06-09 10:39:48
4192,a7,2013-06-03 05:07:49
4192,a3,2013-06-05 21:14:43
4192,a3,2013-05-21 02:29:55
4192,a9,2013-04-27 19:41:48
4192,a6,2013-06-19 22:09:45
4192,a7,2013-06-10 07:31:06
4193,a6,2013-05-06 01:13:40
4193,a3,2013-05-08 19:59:22
4193,a1,2013-06-13 16:58:34
4193,a8,2013-06-15 04:45:55
4193,a3,2013-06-03 04:39:34
4193,a2,2013-04-16 12:56:20
4193,a9,2013-06-26 06:19:33
4193,a1,2013-05-30 15:57:10
4193,a3,2013-05-23 05:40:33
4193,a4,2013-07-12 13:41:00
4194,a5,2013-05-03 10:43:50
4194,a2,2013-05-20 08:40:36
4194,a3,2013-06-01 03:59:26
4194,a8,2013-04-27 20:53:17
4194,a2,2013-06-09 17:30:56
4194,a2,2013-05-13 01:19:42
4194,a1,2013-05-29 13:07:08
4194,a8,2013-06-10 04:30:07
4194,a9,2013-04-24 12:34:34
4194,a6,2013-06-30 02:36:52
4195,a8,2013-06-23 09:02:31
4195,a5,2013-06-03 10:07:42
4195,a6,2013-06-13 22:24:00
4195,a6,2013-07-09 07:27:17
4195,a8,2013-06-14 05:36:59
4195,a4,2013-04-26 07:31:35
4195,a7,2013-05-22 11:40:08
4195,a3,2013-06-12 22:34:34
4195,a3,2013-05-09 20:52:36
4195,a4,2013-06-13 18:01:37
4196,a2,2013-05-01 11:20:26
4196,a6,2013-06-22 07:41:30
4196,a6,2013-06-18 02:34:58
4196,a8,2013-04-22 15:13:37
4196,a3,2013-05-10 00:04:34
4196,a5,2013-06-23 15:23:43
4196,a8,2013-07-14 05:38:27
4196,a6,2013-05-17 10:00:51
4196,a6,2013-06-25 17:31:45
4196,a2,2013-06-03 23:05:21
4197,a6,2013-06-02 21:49:48
4197,a9,2013-06-19 03:10:31
4197,a2,2013-05-02 18:39:25
4197,a2,2013-06-16 01:41:51
4197,a5,2013-04-19 22:07:54
4197,a2,2013-07-15 10:25:13
4197,a2,2013-05-06 08:04:35
4197,a1,2013-06-24 21:04:18
4197,a3,2013-07-01 08:19:27
4197,a8,2013-06-14 03:28:04
4198,a5,2013-05-27 03:17:01
4198,a1,2013-06-06 08:46:59
4198,a2,2013-06-08 13:39:15
4198,a4,2013-06-03 00:44:55
4198,a2,2013-07-09 17:51:32
4198,a9,2013-06-07 06:55:44
4198,a5,2013-05-18 17:18:21
4198,a4,2013-06-20 07:36:40
4198,a3,2013-05-13 17:22:40
4198,a2,2013-05-12 21:37:37
4199,a6,2013-05-23 18:31:22
4199,a2,2013-06-05 06:38:24
4199,a5,2013-06-20 12:58:29
4199,a5,2013-05-02 20:18:56
4199,a2,2013-05-01 12:33:04
4199,a9,2013-05-04 13:17:20
4199,a7,2013-07-15 19:16:37
4199,a7,2013-05-26 09:21:21
4199,a3,2013-05-22 16:13:19
4199,a6,2013-06-04 22:11:11
4200,a3,2013-07-06 02:48:37
4200,a6,2013-05-31 04:57:59
4200,a7,2013-05-21 06:33:36
4200,a5,2013-06-25 22:52:52
4200,a9,2013-06-02 04:03:27
4200,a1,2013-05-29 16:08:26
4200,a9,2013-06-19 13:48:07
4200,a6,2013-04-27 16:19:56
4200,a5,2013-05-29 15:26:24
4200,a5,2013-05-09 23:35:19
4201,a3,2013-06-25 19:16:37
4201,a2,2013-06-03 16:15:03
4201,a3,2013-06-09 12:12:01
4201,a7,2013-06-28 05:25:33
4201,a2,2013-07-02 12:20:34
4201,a7,2013-05-13 09:19:27
4201,a8,2013-06-12 19:50:12
4201,a9,2013-05-23 03:53:25
4201,a3,2013-05-16 20:05:22
4201,a5,2013-05-16 10:19:44
4202,a1,2013-05-04 04:36:26
4202,a7,2013-05-03 04:46:21
4202,a6,2013-04-16 22:25:47
4202,a2,2013-06-02 06:50:29
4202,a5,2013-06-11 21:55:39
4202,a8,2013-06-25 18:21:08
4202,a1,2013-05-27 08:34:11
4202,a8,2013-06-18 15:18:28
4202,a9,2013-06-12 01:17:02
4202,a6,2013-04-22 05:13:39
4203,a9,2013-06-17 23:21:29
4203,a3,2013-07-10 02:36:50
4203,a5,2013-06-07 03:36:49
4203,a9,2013-04-17 14:22:25
4203,a8,2013-05-29 18:35:54
4203,a8,2013-07-16 20:42:27
4203,a9,2013-05-13 11:53:59
4203,a3,2013-07-11 15:29:22
4203,a5,2013-05-19 04:19:37
4203,a4,2013-07-13 18:56:05
4204,a8,2013-05-06 11:14:59
4204,a2,2013-07-13 00:46:06
4204,a1,2013-05-06 21:41:08
4204,a3,2013-05-27 01:28:01
4204,a1,2013-06-16 12:52:52
4204,a9,2013-06-21 03:52:14
4204,a7,2013-07-05 09:23:22
4204,a6,2013-06-27 12:31:18
4204,a2,2013-05-24 05:53:26
4204,a7,2013-05-12 17:30:30
4205,a1,2013-04-25 09:26:17
4205,a4,2013-04-19 17:11:46
4205,a9,2013-05-01 14:08:31
4205,a6,2013-06-19 16:58:59
4205,a7,2013-06-24 09:21:56
4205,a5,2013-04-20 12:33:52
4205,a3,2013-07-08 03:41:58
4205,a1,2013-07-05 07:02:25
4205,a8,2013-06-12 07:54:25
4205,a2,2013-05-05 14:57:02
4206,a1,2013-05-27 09:40:07
4206,a9,2013-04-28 10:20:32
4206,a5,2013-07-06 13:22:18
4206,a4,2013-06-23 23:00:57
4206,a4,2013-04-24 11:43:25
4206,a8,2013-06-28 22:52:26
4206,a1,2013-05-06 15:01:54
4206,a5,2013-04-29 05:53:08
4206,a3,2013-06-07 13:50:00
4206,a8,2013-07-09 18:22:00
4207,a4,2013-06-18 02:58:58
4207,a4,2013-07-12 20:13:02
4207,a9,2013-05-20 12:08:33
4207,a5,2013-06-21 04:15:51
4207,a9,2013-04-30 02:07:27
4207,a2,2013-06-07 11:32:45
4207,a2,2013-04-18 19:32:08
4207,a9,2013-07-08 17:14:10
4207,a9,2013-04-22 10:37:59
4207,a3,2013-04-22 17:48:20
4208,a7,2013-04-24 07:34:25
4208,a1,2013-06-01 07:54:14
4208,a7,2013-05-09 10:39:49
4208,a8,2013-05-18 10:58:01
4208,a2,2013-04-29 01:55:45
4208,a5,2013-05-10 23:58:55
4208,a4,2013-06-18 06:36:45
4208,a2,2013-06-26 20:16:20
4208,a2,2013-07-03 23:51:01
4208,a1,2013-04-21 21:11:33
4209,a8,2013-04-26 23:33:52
4209,a2,2013-07-12 07:09:31
4209,a4,2013-06-26 08:52:38
4209,a8,2013-06-18 10:22:07
4209,a8,2013-05-28 21:51:08
4209,a7,2013-07-12 10:11:05
4209,a7,2013-06-25 10:00:51
4209,a2,2013-06-21 17:25:43
4209,a6,2013-06-19 09:13:41
4209,a9,2013-06-09 10:34:01
4210,a6,2013-05-09 01:57:55
4210,a6,2013-06-26 07:50:33
4210,a2,2013-04-21 14:54:49
4210,a5,2013-04-17 18:24:04
4210,a7,2013-05-20 04:02:57
4210,a9,2013-05-13 07:27:33
4210,a2,2013-07-07 12:07:03
4210,a1,2013-06-25 00:26:58
4210,a2,2013-05-12 08:24:16
4210,a5,2013-05-22 11:09:35
4211,a7,2013-04-25 11:47:07
4211,a2,2013-07-16 07:32:24
4211,a5,2013-05-02 11:28:25
4211,a5,2013-07-11 06:41:45
4211,a4,2013-04-22 07:01:42
4211,a4,2013-07-03 10:00:25
4211,a8,2013-06-08 21:42:45
4211,a3,2013-07-13 03:01:31
4211,a1,2013-05-13 10:45:31
4211,a1,2013-05-24 23:44:05
4212,a1,2013-04-18 02:20:04
4212,a2,2013-05-29 14:08:19
4212,a5,2013-05-31 22:37:59
4212,a2,2013-06-28 03:44:20
4212,a7,2013-06-08 14:04:54
4212,a3,2013-06-16 19:03:11
4212,a6,2013-05-04 15:24:45
4212,a8,2013-06-17 17:34:05
4212,a6,2013-07-08 04:35:45
4212,a7,2013-06-12 12:58:58
4213,a9,2013-05-23 11:55:18
4213,a8,2013-05-31 12:18:39
4213,a1,2013-05-30 10:25:18
4213,a8,2013-06-12 02:02:04
4213,a6,2013-04-24 16:45:10
4213,a2,2013-06-26 09:32:28
4213,a7,2013-06-07 06:53:28
4213,a9,2013-06-25 15:05:02
4213,a4,2013-05-19 23:41:30
4213,a1,2013-05-27 23:09:09
4214,a1,2013-06-05 21:52:57
4214,a9,2013-06-01 13:18:26
4214,a3,2013-04-30 09:55:44
4214,a5,2013-06-07 02:41:32
4214,a7,2013-07-15 12:29:55
4214,a5,2013-07-08 21:58:01
4214,a5,2013-06-01 23:16:15
4214,a3,2013-05-07 09:34:02
4214,a9,2013-06-11 17:43:41
4214,a5,2013-05-24 03:10:50
4215,a6,2013-04-17 19:09:01
4215,a5,2013-05-15 01:37:48
4215,a2,2013-07-16 22:22:36
4215,a2,2013-04-25 10:38:07
4215,a2,2013-07-09 08:34:52
4215,a3,2013-07-14 06:40:41
4215,a1,2013-06-02 19:46:39
4215,a7,2013-06-11 10:41:16
4215,a3,2013-06-25 12:52:33
4215,a5,2013-05-05 08:19:55
4216,a6,2013-06-27 16:00:36
4216,a6,2013-07-16 07:40:42
4216,a5,2013-06-19 04:51:07
4216,a2,2013-05-07 05:30:10
4216,a8,2013-06-20 19:03:52
4216,a1,2013-04-23 20:23:20
4216,a9,2013-06-03 13:04:22
4216,a6,2013-06-26 10:38:05
4216,a8,2013-06-16 20:27:56
4216,a7,2013-04-23 04:05:40
4217,a8,2013-06-10 06:33:16
4217,a3,2013-06-10 18:34:10
4217,a5,2013-06-14 14:41:51
4217,a6,2013-05-12 14:36:59
4217,a9,2013-07-08 02:23:20
4217,a5,2013-07-10 13:52:41
4217,a6,2013-07-07 06:16:18
4217,a2,2013-05-19 11:21:33
4217,a9,2013-06-23 00:06:26
4217,a2,2013-06-28 11:08:21
4218,a8,2013-07-02 00:01:46
4218,a4,2013-06-06 03:00:22
4218,a9,2013-05-09 00:14:07
4218,a6,2013-05-31 20:03:35
4218,a4,2013-05-19 15:02:50
4218,a5,2013-06-29 15:08:36
4218,a4,2013-05-01 15:52:13
4218,a1,2013-06-05 06:34:37
4218,a3,2013-05-16 17:08:42
4218,a6,2013-07-15 18:51:15
4219,a7,2013-05-12 01:44:46
4219,a5,2013-07-13 18:07:17
4219,a2,2013-05-09 15:32:07
4219,a1,2013-07-15 05:27:56
4219,a5,2013-04-17 23:18:00
4219,a7,2013-04-24 12:14:56
4219,a9,2013-06-02 21:41:24
4219,a2,2013-05-23 15:45:13
4219,a1,2013-07-17 08:17:53
4219,a6,2013-05-21 01:19:38
4220,a3,2013-06-25 00:38:07
4220,a1,2013-06-13 01:38:01
4220,a7,2013-04-27 15:53:57
4220,a8,2013-06-15 17:30:46
4220,a5,2013-04-17 06:22:53
4220,a3,2013-05-23 05:48:44
4220,a7,2013-07-12 15:52:52
4220,a8,2013-07-15 18:53:23
4220,a7,2013-06-02 14:59:35
4220,a5,2013-05-17 12:16:36
4221,a1,2013-06-04 09:22:05
4221,a1,2013-05-28 00:37:24
4221,a2,2013-05-29 06:36:20
4221,a1,2013-05-16 11:15:08
4221,a9,2013-05-27 02:03:15
4221,a4,2013-07-07 06:22:16
4221,a2,2013-06-17 19:28:36
4221,a2,2013-04-26 02:13:41
4221,a1,2013-06-26 05:12:45
4221,a2,2013-06-03 00:00:57
4222,a9,2013-07-04 02:01:13
4222,a6,2013-04-21 14:28:22
4222,a2,2013-04-17 04:00:46
4222,a7,2013-05-17 17:55:45
4222,a7,2013-04-28 19:49:41
4222,a3,2013-04-27 11:57:01
4222,a4,2013-05-01 07:27:30
4222,a7,2013-06-19 12:35:26
4222,a2,2013-05-03 23:56:12
4222,a5,2013-05-25 18:42:40
4223,a3,2013-05-30 15:12:25
4223,a4,2013-06-26 16:51:08
4223,a8,2013-05-06 07:35:33
4223,a5,2013-06-20 21:22:37
4223,a6,2013-06-13 22:30:18
4223,a7,2013-06-01 13:44:57
4223,a2,2013-05-07 03:57:23
4223,a5,2013-07-02 23:18:24
4223,a1,2013-06-14 09:02:19
4223,a4,2013-07-09 23:53:23
4224,a1,2013-05-27 01:20:48
4224,a3,2013-04-20 08:16:23
4224,a7,2013-05-24 20:50:10
4224,a1,2013-07-07 08:00:31
4224,a8,2013-07-14 13:07:05
4224,a3,2013-05-25 09:03:17
4224,a4,2013-07-03 19:06:16
4224,a8,2013-05-22 21:28:26
4224,a2,2013-04-25 11:24:43
4224,a1,2013-06-23 16:24:56
4225,a9,2013-04-19 02:13:46
4225,a7,2013-05-08 23:24:05
4225,a8,2013-06-19 21:33:03
4225,a3,2013-04-29 17:28:50
4225,a4,2013-07-03 06:47:55
4225,a9,2013-07-03 23:31:20
4225,a9,2013-06-15 17:53:16
4225,a5,2013-06-03 13:57:19
4225,a6,2013-05-03 03:46:45
4225,a7,2013-05-24 14:27:58
4226,a9,2013-07-08 14:46:09
4226,a1,2013-05-09 04:25:09
4226,a6,2013-05-08 16:01:27
4226,a3,2013-05-09 21:10:34
4226,a2,2013-06-13 22:29:57
4226,a5,2013-05-29 08:52:17
4226,a2,2013-04-29 13:46:40
4226,a9,2013-05-25 19:53:20
4226,a3,2013-06-11 12:57:58
4226,a4,2013-05-20 00:38:33
4227,a5,2013-04-16 19:13:25
4227,a8,2013-05-08 02:06:49
4227,a7,2013-04-25 02:23:46
4227,a9,2013-04-21 17:29:14
4227,a7,2013-06-13 19:22:00
4227,a9,2013-06-29 19:49:28
4227,a9,2013-06-18 20:05:09
4227,a9,2013-05-18 21:17:22
4227,a7,2013-06-01 05:23:01
4227,a8,2013-06-09 09:53:06
4228,a7,2013-04-30 10:43:32
4228,a5,2013-05-23 21:54:56
4228,a2,2013-06-05 05:42:19
4228,a1,2013-04-30 07:40:43
4228,a5,2013-04-27 07:41:28
4228,a5,2013-07-09 23:09:29
4228,a6,2013-04-20 22:05:59
4228,a1,2013-04-22 09:15:16
4228,a2,2013-05-25 17:57:26
4228,a2,2013-04-18 03:46:03
4229,a1,2013-05-18 19:37:00
4229,a9,2013-05-30 23:56:18
4229,a4,2013-07-12 13:13:16
4229,a7,2013-04-17 02:58:27
4229,a5,2013-06-26 01:35:51
4229,a3,2013-06-11 05:56:07
4229,a8,2013-05-02 08:12:49
4229,a9,2013-05-23 17:15:59
4229,a7,2013-06-28 16:39:23
4229,a7,2013-06-24 15:18:00
4230,a9,2013-05-23 16:29:45
4230,a1,2013-06-08 09:08:16
4230,a7,2013-05-05 16:10:50
4230,a3,2013-06-03 01:27:26
4230,a6,2013-06-30 17:37:02
4230,a4,2013-05-30 22:38:22
4230,a6,2013-06-11 23:11:48
4230,a5,2013-06-29 01:37:30
4230,a9,2013-06-13 17:14:55
4230,a9,2013-05-16 22:56:31
4231,a2,2013-06-07 09:39:32
4231,a4,2013-04-21 06:09:07
4231,a9,2013-07-02 09:35:33
4231,a2,2013-05-12 00:26:27
4231,a6,2013-05-17 05:16:02
4231,a8,2013-05-10 09:45:13
4231,a5,2013-05-23 03:36:35
4231,a8,2013-04-24 04:58:36
4231,a7,2013-05-28 15:04:22
4231,a7,2013-06-10 04:17:15
4232,a8,2013-06-05 05:13:45
4232,a6,2013-05-21 22:42:47
4232,a5,2013-05-30 19:08:08
4232,a4,2013-05-04 19:59:33
4232,a6,2013-06-25 23:46:58
4232,a4,2013-06-12 15:58:05
4232,a5,2013-07-17 08:07:54
4232,a8,2013-05-18 05:31:07
4232,a4,2013-04-25 14:31:16
4232,a4,2013-06-24 01:44:42
4233,a9,2013-04-22 23:39:36
4233,a2,2013-06-12 00:30:48
4233,a3,2013-07-17 08:30:25
4233,a8,2013-06-21 03:57:26
4233,a5,2013-04-23 03:47:56
4233,a8,2013-05-15 04:54:23
4233,a6,2013-06-29 08:54:37
4233,a6,2013-06-27 14:23:03
4233,a7,2013-05-16 22:40:07
4233,a7,2013-04-27 06:27:15
4234,a1,2013-07-02 16:35:09
4234,a9,2013-04-28 12:57:15
4234,a9,2013-05-06 06:36:19
4234,a1,2013-05-13 06:19:42
4234,a1,2013-07-04 09:28:01
4234,a7,2013-05-25 20:51:55
4234,a7,2013-04-21 23:42:12
4234,a9,2013-06-25 03:57:55
4234,a3,2013-05-11 19:30:19
4234,a8,2013-05-07 20:19:46
4235,a3,2013-06-01 21:50:18
4235,a5,2013-07-14 23:08:06
4235,a9,2013-04-19 08:17:26
4235,a6,2013-05-01 03:57:43
4235,a2,2013-05-05 12:44:40
4235,a4,2013-06-25 15:59:30
4235,a9,2013-05-13 21:42:11
4235,a1,2013-06-16 07:38:25
4235,a8,2013-06-22 17:25:27
4235,a2,2013-06-22 18:57:49
4236,a5,2013-06-16 05:34:47
4236,a5,2013-06-09 21:22:28
4236,a7,2013-05-21 01:47:58
4236,a3,2013-05-12 05:21:11
4236,a6,2013-05-07 05:12:09
4236,a9,2013-07-15 02:18:01
4236,a2,2013-07-05 05:32:06
4236,a7,2013-06-15 16:06:04
4236,a4,2013-07-04 10:25:11
4236,a5,2013-05-31 07:59:50
4237,a1,2013-04-29 16:00:09
4237,a9,2013-05-27 18:14:09
4237,a9,2013-06-14 10:46:15
4237,a6,2013-06-28 18:07:25
4237,a3,2013-05-03 13:22:19
4237,a8,2013-06-04 01:42:00
4237,a2,2013-05-20 04:31:06
4237,a4,2013-05-26 02:38:01
4237,a1,2013-07-10 07:54:49
4237,a7,2013-05-14 10:41:01
4238,a4,2013-06-30 02:37:07
4238,a6,2013-05-06 10:32:47
4238,a9,2013-07-01 23:02:11
4238,a5,2013-05-03 07:41:57
4238,a3,2013-06-12 10:13:42
4238,a4,2013-05-08 18:35:19
4238,a6,2013-06-28 16:28:50
4238,a9,2013-06-01 19:16:48
4238,a1,2013-05-26 01:58:58
4238,a8,2013-07-14 19:57:40
4239,a4,2013-05-16 02:39:50
4239,a7,2013-06-28 00:33:59
4239,a9,2013-06-23 01:05:02
4239,a5,2013-06-25 21:38:20
4239,a8,2013-05-12 10:32:24
4239,a8,2013-06-01 12:37:39
4239,a5,2013-07-03 05:47:57
4239,a3,2013-04-19 12:34:00
4239,a8,2013-05-07 00:26:57
4239,a3,2013-05-06 12:42:23
4240,a8,2013-04-27 00:40:22
4240,a4,2013-05-25 13:32:16
4240,a1,2013-07-04 06:21:56
4240,a7,2013-07-16 06:15:57
4240,a3,2013-07-11 20:55:41
4240,a1,2013-06-30 02:49:27
4240,a1,2013-06-03 00:34:56
4240,a5,2013-05-30 12:32:02
4240,a3,2013-05-03 13:13:38
4240,a1,2013-06-15 01:45:15
4241,a2,2013-06-18 05:58:33
4241,a7,2013-06-10 16:26:21
4241,a9,2013-05-26 15:46:18
4241,a9,2013-05-29 10:23:29
4241,a6,2013-07-04 07:53:49
4241,a6,2013-06-12 11:18:17
4241,a1,2013-07-13 06:28:56
4241,a5,2013-06-14 11:24:03
4241,a4,2013-07-16 06:44:39
4241,a4,2013-06-30 21:05:48
4242,a5,2013-07-14 08:21:46
4242,a4,2013-07-13 09:45:30
4242,a4,2013-07-02 15:21:36
4242,a6,2013-04-17 01:29:41
4242,a2,2013-06-28 00:54:31
4242,a6,2013-06-20 03:53:31
4242,a2,2013-07-13 04:01:12
4242,a7,2013-04-17 06:40:02
4242,a1,2013-04-28 10:06:02
4242,a4,2013-05-31 05:07:45
4243,a5,2013-05-03 22:37:25
4243,a1,2013-07-12 09:08:15
4243,a3,2013-05-21 04:05:51
4243,a2,2013-06-08 14:55:35
4243,a2,2013-05-08 19:44:54
4243,a1,2013-06-27 06:26:54
4243,a7,2013-07-13 13:00:47
4243,a9,2013-04-22 06:20:04
4243,a6,2013-05-21 14:55:29
4243,a4,2013-05-18 18:44:38
4244,a4,2013-06-24 16:36:17
4244,a4,2013-07-04 13:12:23
4244,a5,2013-05-23 14:22:57
4244,a3,2013-05-01 11:52:06
4244,a3,2013-05-20 11:04:41
4244,a8,2013-06-27 19:19:56
4244,a3,2013-05-06 02:50:25
4244,a2,2013-06-09 00:34:12
4244,a4,2013-07-05 11:37:43
4244,a2,2013-06-13 04:29:15
4245,a6,2013-05-03 23:00:11
4245,a8,2013-04-23 20:43:06
4245,a9,2013-05-22 02:07:00
4245,a1,2013-04-26 06:02:52
4245,a6,2013-06-13 19:24:53
4245,a4,2013-07-09 10:52:22
4245,a7,2013-06-02 14:34:39
4245,a9,2013-04-22 19:58:39
4245,a1,2013-07-12 06:13:38
4245,a6,2013-07-16 05:20:27
4246,a5,2013-04-16 13:47:59
4246,a5,2013-06-25 20:33:17
4246,a2,2013-05-21 01:52:53
4246,a1,2013-07-01 02:01:23
4246,a2,2013-05-03 02:54:20
4246,a5,2013-06-20 16:24:52
4246,a2,2013-06-05 10:34:55
4246,a1,2013-06-29 21:22:45
4246,a3,2013-07-05 03:02:02
4246,a3,2013-05-17 16:50:46
4247,a5,2013-05-31 09:15:48
4247,a1,2013-04-24 17:05:12
4247,a8,2013-05-20 23:09:23
4247,a1,2013-05-10 18:38:20
4247,a9,2013-06-20 09:45:34
4247,a8,2013-04-25 08:19:55
4247,a6,2013-07-05 16:20:25
4247,a7,2013-06-08 23:42:49
4247,a3,2013-05-19 16:22:58
4247,a4,2013-06-02 03:52:15
4248,a8,2013-06-17 13:41:00
4248,a4,2013-05-26 07:06:14
4248,a5,2013-06-21 04:36:47
4248,a5,2013-05-15 16:13:13
4248,a9,2013-05-08 09:32:36
4248,a6,2013-04-29 06:50:44
4248,a4,2013-04-29 08:27:31
4248,a7,2013-05-24 10:18:58
4248,a2,2013-04-26 12:48:02
4248,a6,2013-05-19 09:40:49
4249,a2,2013-05-09 17:07:09
